Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,Instr_Exp_Bool.ran,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,Symbol,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,RT_Iter_Hand.ran,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Feedback_Bool_Hand.ran,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Iter_Hand.ran,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Block_Hand.ran,Instr_CR_Old_Press.keys,Instr_CR_Old_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Shape,CR_Old_Iter.thisRepN,CR_Old_Iter.thisTrialN,CR_Old_Iter.thisN,CR_Old_Iter.thisIndex,CR_Old_Iter.ran,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Old_Bool.thisRepN,TR_Feedback_Old_Bool.thisTrialN,TR_Feedback_Old_Bool.thisN,TR_Feedback_Old_Bool.thisIndex,TR_Feedback_Old_Bool.ran,TR_Old_Iter.thisRepN,TR_Old_Iter.thisTrialN,TR_Old_Iter.thisN,TR_Old_Iter.thisIndex,TR_Old_Iter.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Old_Bool.thisRepN,TR_Penalty_Old_Bool.thisTrialN,TR_Penalty_Old_Bool.thisN,TR_Penalty_Old_Bool.thisIndex,TR_Penalty_Old_Bool.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.25504,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,91,2,5,0.793646888,0.793646888,h,1.25504,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,91,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.29545,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,92,2,5,0.698093514,0.698093514,i,1.29545,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.329585,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,93,2,5,0.493783488,0.493783488,u,1.329585,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,93,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.204645,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,94,2,5,0.992220057,0.992220057,i,1.204645,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,94,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.35455,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,95,2,5,0.786811429,0.786811429,u,1.35455,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,95,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.36279,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,96,2,5,0.615103187,0.615103187,i,1.36279,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,96,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.17876,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,97,2,5,0.134012632,0.134012632,h,1.17876,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,97,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.22604,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,98,2,5,0.331407136,0.331407136,u,1.22604,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,98,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.28782,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,99,2,5,0.620691129,0.620691129,i,1.28782,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,99,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.151865,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,100,2,5,0.300276488,0.300276488,h,1.151865,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.288365,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,101,2,5,0.568486256,0.568486256,h,1.288365,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,101,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.270645,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,102,2,5,0.831050642,0.831050642,u,1.270645,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,102,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.228485,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,103,2,5,0.323376288,0.323376288,u,1.228485,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,103,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.325635,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,104,2,5,0.893173074,0.893173074,u,1.325635,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,0,104,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.2948,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,105,2,5,0.9253721,0.9253721,i,1.2948,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,105,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.328075,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,106,2,5,0.68868286,0.68868286,h,1.328075,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,106,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.256385,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,107,2,5,0.863474344,0.863474344,h,1.256385,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,107,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.07171,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,108,2,5,0.445184565,0.445184565,u,1.07171,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0,108,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.177825,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,109,2,5,0.387592091,0.387592091,u,1.177825,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,109,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.35466,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,110,2,5,0.616831106,0.616831106,i,1.35466,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,110,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.077955,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,111,2,5,0.954359664,0.954359664,i,1.077955,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,111,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.24689,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,112,2,5,1.182753815,1.182753815,h,1.24689,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,112,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.194695,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,113,2,5,0.395500462,0.395500462,h,1.194695,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,113,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.351755,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,i,TR,0,0,114,2,5,1.147808597,1.147808597,u,1.351755,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,114,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.30383,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,u,TR,0,0,115,2,5,0.075752549,0.075752549,u,1.30383,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,115,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.038835,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,116,2,5,1.131960759,1.131960759,h,1.038835,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,0,116,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.29143,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,u,TR,0,0,117,2,5,1.065271805,1.065271805,u,1.29143,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,0,117,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.32916,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,i,TR,0,0,118,2,5,0.476788473,0.476788473,i,1.32916,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,118,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.254235,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,h,TR,0,0,119,2,5,-0.490865112,-0.490865112,i,1.254235,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,119,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,44.65655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.33898,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
