Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.60531,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,52,1,9,99,99,h,0.60531,1,2,52,0,52,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.717455,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,53,1,9,99,99,u,0.717455,1,2,53,0,53,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.683235,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,54,1,9,99,99,i,0.683235,1,2,54,0,54,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.293275,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,55,1,9,99,99,i,1.293275,1,2,55,0,55,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.546775,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,56,1,9,99,99,u,0.546775,1,2,56,0,56,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.580365,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,57,1,9,99,99,u,0.580365,1,2,57,0,57,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.636545,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,58,1,9,99,99,h,0.636545,1,2,58,0,58,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.38351,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,59,1,9,99,99,h,0.38351,1,2,59,0,59,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.525035,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,60,1,9,99,99,u,0.525035,0,2,60,0,60,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.783365,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,61,1,9,99,99,u,0.783365,1,2,61,0,61,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.97174,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,62,1,9,99,99,h,0.97174,1,2,62,0,62,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.859025,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,63,1,9,99,99,i,0.859025,1,2,63,0,63,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.766585,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,64,1,9,99,99,h,0.766585,1,2,64,0,64,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.374475,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,65,1,9,99,99,i,0.374475,1,2,65,0,65,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.733945,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,66,1,9,99,99,u,0.733945,1,2,66,0,66,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.5521,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,67,1,9,99,99,h,0.5521,1,2,67,0,67,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.56664,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,68,1,9,99,99,u,0.56664,1,2,68,0,68,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.42929,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,69,1,9,99,99,u,0.42929,1,2,69,0,69,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.41682,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,70,1,9,99,99,h,0.41682,1,2,70,0,70,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.7609,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,71,1,9,99,99,i,0.7609,1,2,71,0,71,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.596565,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,72,1,9,99,99,u,0.596565,1,2,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.83498,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,73,1,9,99,99,h,0.83498,1,2,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.81201,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,74,1,9,99,99,u,0.81201,1,2,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.73428,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,75,1,9,99,99,h,0.73428,1,2,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.46699,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,76,1,9,99,99,i,0.46699,1,2,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.66679,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,77,1,9,99,99,u,0.66679,0,2,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.583305,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,78,1,9,99,99,i,0.583305,0,2,78,0,78,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.167125,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,79,1,9,99,99,h,1.167125,1,2,79,0,79,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.674145,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,80,1,9,99,99,i,0.674145,1,2,80,0,80,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,2.279325,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,81,1,9,99,99,h,2.279325,1,2,81,0,81,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.083865,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,82,1,9,99,99,i,1.083865,1,2,82,0,82,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.78562,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,83,1,9,99,99,i,0.78562,0,2,83,0,83,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.54705,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,84,1,9,99,99,u,0.54705,1,2,84,0,84,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.63403,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,85,1,9,99,99,i,0.63403,1,2,85,0,85,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.442275,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,86,1,9,99,99,h,0.442275,1,2,86,0,86,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.785795,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,87,1,9,99,99,u,0.785795,1,2,87,0,87,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.767045,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,88,1,9,99,99,h,0.767045,1,2,88,0,88,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.88838,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,89,1,9,99,99,i,0.88838,1,2,89,0,89,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.45026,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,90,1,9,99,99,i,0.45026,1,2,90,0,90,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.10066,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,91,1,9,99,99,i,1.10066,1,2,91,0,91,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.54505,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,92,1,9,99,99,u,0.54505,0,2,92,0,92,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.34328,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,93,1,9,99,99,u,0.34328,1,2,93,0,93,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.61715,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,94,1,9,99,99,h,0.61715,1,2,94,0,94,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.37211,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,95,1,9,99,99,h,0.37211,1,2,95,0,95,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.684285,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,96,1,9,99,99,u,0.684285,1,2,96,0,96,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.75017,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,97,1,9,99,99,h,0.75017,1,2,97,0,97,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,2.79994,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,98,1,9,99,99,u,2.79994,1,2,98,0,98,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.06644,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,99,1,9,99,99,i,1.06644,1,2,99,0,99,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.950825,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,100,1,9,99,99,h,0.950825,1,2,100,0,100,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,4.466805,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,101,1,9,99,99,u,4.466805,1,2,101,0,101,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.860745,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,102,1,9,99,99,h,1.860745,1,2,102,0,102,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.397085,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,103,1,9,99,99,i,0.397085,1,2,103,0,103,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.137075,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,104,1,9,99,99,i,1.137075,1,2,104,0,104,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.817635,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,105,1,9,99,99,h,0.817635,1,2,105,0,105,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,4.250695,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,106,1,9,99,99,u,4.250695,1,2,106,0,106,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.68627,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,107,1,9,99,99,i,0.68627,0,2,107,0,107,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.770025,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,108,1,9,99,99,i,0.770025,1,2,108,0,108,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.82287,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,109,1,9,99,99,h,0.82287,1,2,109,0,109,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,1.33325,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,110,1,9,99,99,h,1.33325,0,2,110,0,110,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.811495,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,111,1,9,99,99,u,0.811495,1,2,111,0,111,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.75306,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,112,1,9,99,99,h,0.75306,0,2,112,0,112,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.87218,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,113,1,9,99,99,h,0.87218,1,2,113,0,113,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.392455,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,114,1,9,99,99,h,0.392455,1,2,114,0,114,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.65346,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,115,1,9,99,99,h,0.65346,0,2,115,0,115,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.733575,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,116,1,9,99,99,u,0.733575,1,2,116,0,116,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.618755,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,117,1,9,99,99,u,0.618755,1,2,117,0,117,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.645345,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,118,1,9,99,99,i,0.645345,1,2,118,0,118,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.4377,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,119,1,9,99,99,h,0.4377,1,2,119,0,119,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,h,62.385195,h,1,1.51736,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,0,1,10,99,99,h,1.51736,1,2,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.868365,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,1,1,10,99,99,u,1.868365,1,2,1,0,1,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.035465,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,2,1,10,99,99,h,1.035465,1,2,2,0,2,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.65042,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,3,1,10,99,99,i,0.65042,1,2,3,0,3,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.51788,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,4,1,10,99,99,u,0.51788,1,2,4,0,4,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.813625,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,5,1,10,99,99,i,0.813625,1,2,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.36212,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,6,1,10,99,99,i,0.36212,1,2,6,0,6,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.569075,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,7,1,10,99,99,u,0.569075,1,2,7,0,7,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.534025,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,8,1,10,99,99,h,0.534025,1,2,8,0,8,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.912,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,9,1,10,99,99,h,0.912,1,2,9,0,9,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.417435,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,10,1,10,99,99,u,0.417435,1,2,10,0,10,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.35048,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,11,1,10,99,99,i,0.35048,1,2,11,0,11,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.38456,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,12,1,10,99,99,i,0.38456,1,2,12,0,12,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.545905,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,13,1,10,99,99,h,0.545905,1,2,13,0,13,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.435385,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,14,1,10,99,99,h,0.435385,1,2,14,0,14,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.74506,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,15,1,10,99,99,u,0.74506,1,2,15,0,15,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.399815,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,16,1,10,99,99,u,0.399815,1,2,16,0,16,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.583445,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,17,1,10,99,99,h,0.583445,1,2,17,0,17,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.662395,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,18,1,10,99,99,i,0.662395,1,2,18,0,18,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.401395,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,19,1,10,99,99,i,0.401395,1,2,19,0,19,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.70771,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,20,1,10,99,99,u,0.70771,1,2,20,0,20,0,1,,,,,
