Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,Instr_Exp_Bool.ran,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,Symbol,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,RT_Iter_Hand.ran,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Feedback_Bool_Hand.ran,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Iter_Hand.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Bool_Hand.thisRepN,TR_Penalty_Bool_Hand.thisTrialN,TR_Penalty_Bool_Hand.thisN,TR_Penalty_Bool_Hand.thisIndex,TR_Penalty_Bool_Hand.ran,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Block_Hand.ran,Instr_CR_Old_Press.keys,Instr_CR_Old_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Shape,CR_Old_Iter.thisRepN,CR_Old_Iter.thisTrialN,CR_Old_Iter.thisN,CR_Old_Iter.thisIndex,CR_Old_Iter.ran,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Old_Bool.thisRepN,TR_Feedback_Old_Bool.thisTrialN,TR_Feedback_Old_Bool.thisN,TR_Feedback_Old_Bool.thisIndex,TR_Feedback_Old_Bool.ran,TR_Old_Iter.thisRepN,TR_Old_Iter.thisTrialN,TR_Old_Iter.thisN,TR_Old_Iter.thisIndex,TR_Old_Iter.ran,TR_Penalty_Old_Bool.thisRepN,TR_Penalty_Old_Bool.thisTrialN,TR_Penalty_Old_Bool.thisN,TR_Penalty_Old_Bool.thisIndex,TR_Penalty_Old_Bool.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,TR,0,0,120,1,5,0.594427311,0.594427311,i,1.19183,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,119,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,866.15532,,,,,,,,,,,,,,h,8.02836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,TR,0,0,1,1,6,0.759492242,0.759492242,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.43443,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,TR,0,0,2,1,6,1.197459112,1.197459112,u,1.43443,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.450955,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,3,1,6,0.630812776,0.630812776,u,1.450955,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.4016,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,TR,0,0,4,1,6,1.027107132,1.027107132,u,1.4016,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.367585,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,TR,0,0,5,1,6,0.051369186,0.051369186,u,1.367585,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.31797,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,TR,0,0,6,1,6,0.792238937,0.792238937,i,1.31797,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.29738,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,TR,0,0,7,1,6,0.618751085,0.618751085,i,1.29738,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.15103,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,TR,0,0,8,1,6,0.422865438,0.422865438,u,1.15103,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.250825,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,TR,0,0,9,1,6,0.674607201,0.674607201,u,1.250825,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.45109,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,10,1,6,0.491775795,0.491775795,h,1.45109,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.272655,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,TR,0,0,11,1,6,0.397207069,0.397207069,i,1.272655,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.334635,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,TR,0,0,12,1,6,0.919971019,0.919971019,i,1.334635,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.284625,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,13,1,6,0.949870362,0.949870362,h,1.284625,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,0,1.317795,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,TR,0,0,14,1,6,0.700142034,0.700142034,h,1.317795,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.18478,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,TR,0,0,15,1,6,0.616479359,0.616479359,u,1.18478,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.335025,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,2,"[-1,1,-1]",4,1,Symb,i,TR,0,0,16,1,6,0.509085916,0.509085916,u,1.335025,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.251455,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,TR,0,0,17,1,6,0.67751523,0.67751523,i,1.251455,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.33459,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,TR,0,0,18,1,6,0.015012035,0.015012035,i,1.33459,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.285385,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,TR,0,0,19,1,6,0.472213487,0.472213487,i,1.285385,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.350415,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,2,"[-1,1,-1]",3,0,Symb,h,TR,0,0,20,1,6,0.094764851,0.094764851,u,1.350415,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.368495,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,TR,0,0,21,1,6,0.469791018,0.469791018,u,1.368495,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.21925,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,TR,0,0,22,1,6,0.064388062,0.064388062,h,1.21925,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.184455,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,TR,0,0,23,1,6,0.528220268,0.528220268,u,1.184455,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.150955,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,TR,0,0,24,1,6,0.388484075,0.388484075,i,1.150955,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1.0502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,1,"[1,-1,-1]",0,0,Symb,u,TR,0,0,25,1,6,0.311298472,0.311298472,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dcnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.417815,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,1,"[1,-1,-1]",2,0,Symb,i,TR,0,0,26,1,6,0.897906431,0.897906431,i,1.417815,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.30105,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,2,"[-1,1,-1]",5,0,Symb,u,TR,0,0,27,1,6,-0.321593373,-0.321593373,i,1.30105,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dknb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.401785,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,1,"[1,-1,-1]",1,1,Symb,h,TR,0,0,28,1,6,0.788915157,0.788915157,u,1.401785,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/dfnb.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,1,2021-01-05_00h41.05.539,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.45129,0,0,0,0,1,,,,,,,,,,,,,,,
